url,No&Typeengines,NO ENGINES,AircraftType&reg,Year_of_Manufacture,Yr Manuf,AgeAircraft,AGE AIRCRAFT BAND,Date & Time,Time,TIME BAND,Date,SEASON,DAY OF WK,Year,Location,TYPE OF FLIGHT,NoCrew&Passengers,No of passengers,Injuries,INJURY CLASS,Aircraft Damage,DAMAGE CLASSIFICATION,PIC LICENCE,pic age,PIC AGE BAND,Total hrs,TOTAL HRS,Type Hrs,TYPE HRS,90 day Hrs,90 DAY HRS,28 day Hrs,28 DAY HRS
https://assets.publishing.service.gov.uk/media/57680a1ee5274a0da30000b9/Jodel_D120A_G-BYBE_07-16.pdf," 1 continental motors corp c90-14f piston 
engine",1,":  jodel d120a, g-bybe",1964 (serial no269),1964,52,5, 10 february 2016 at 1310,1310,1200-1459,10/02/2016,Winter,Wed,2016,":  shobdon airfield, herefordshire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,":  tailwheel detached and damage to right 
mainwheel attachment",3,private pilot licence,66,61-70,1150,4,2,1,11,3,4,2
https://assets.publishing.service.gov.uk/media/576809f0ed915d622c00005a/Gardan_GY80-160_Horizon_G-TIMY_07-16.pdf, 1 lycoming o-320-b3b piston engine,1,":  gardan gy80-160 horizon, g-timy",1964 (serial no36),1964,52,5, 11 march 2016 at 1730,1730,1500-1759,11/03/2016,Spring,Fri,2016,:  2 miles east of coventry airport,private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,":  propeller, landing gear, engine and lower 
fuselage",3,private pilot licence,21,21-30,97,1,42,2,8,2,7,3
https://assets.publishing.service.gov.uk/media/576809c5e5274a0da30000b7/Europa_G-OURO_07-16.pdf, 1 rotax 912 uls piston engine,1,":  europa, g-ouro",1995 (serial nopfa 247-12522),1995,21,3, 31 march 2016 at 1400,1400,1200-1459,31/03/2016,Spring,Thu,2016,":  holmbeck airfield, buckinghamshire",private,: crew - 1 passengers - 1,1,: crew - none passengers - 1 (minor),3,":  nose landing gear collapsed, damage to 
propeller and engine cowl",3,private pilot licence,70,61-70,281,2,85,3,1,1,1,1
https://assets.publishing.service.gov.uk/media/5768099fed915d622c000058/CZAW_SportCruiser_G-OCRZ_07-16.pdf, 1 rotax 912 uls piston engine,1,":  czaw sportcruiser, g-ocrz",2008 (serial nopfa 338-14668),2008,8,1, 13 april 2016 at 1225,1225,1200-1459,13/04/2016,Spring,Wed,2016,":  firs farm, newbury, berkshire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  nose leg detached, left main landing gear 
damaged and propeller destroyed",3,private pilot licence,76,70+,518,3,102,4,2,1,1,1
https://assets.publishing.service.gov.uk/media/5768097540f0b652dd000096/Aerotechnik_EV-97_Eurostar_SL_G-CGTT_07-16.pdf, 1 rotax 912-ul piston engine,1,":  aerotechnik ev-97 eurostar sl, g-cgtt",2011 (serial nolaa 315b-14985),2011,5,1, 8 may 2016 at 1154,1154,0900-1159,08/05/2016,Spring,Sun,2016,":  deanland airfield, east sussex",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,":  wing skins and leading edges, right aileron, 
rear spar attachment and propeller",3,private pilot licence,71,70+,963,4,252,4,13,3,13,4
https://assets.publishing.service.gov.uk/media/5768089ded915d3cfd0000a6/Cessna_150F_G-ATKF_07-16.pdf," 1 continental motors corp o-200-a piston 
engine",1,":  cessna 150f, g-atkf",1965 (serial no150-62386),1965,50,5, 4 september 2015 at 1110,1110,0900-1159,04/09/2015,Autumn,Fri,2015,":  hinton-in-the-hedges airfield, northamptonshire",training/instruction,: crew - 1 passengers - none,0,: crew - 1 (fatal) passengers - n/a,1,:  aircraft destroyed,1,student,39,31-40,33,1,33,2,33,4,10,4
https://assets.publishing.service.gov.uk/media/57399624e5274a1523000006/Cessna_172S_Skyhawk_G-ENNK_06-16.pdf, 1 lycoming io-360-l2a piston engine,1,":  cessna 172s skyhawk, g-ennk",2000 (serial no172s8538),2000,16,2, 31 march 2016 at 0606,606,0000-0859,31/03/2016,Spring,Thu,2016,":  sherlowe airstrip, shropshire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  aircraft inverted; probably damaged beyond 
economic repair",2,private pilot licence,73,70+,8000,5,1000,5,58,5,29,5
https://assets.digital.cabinet-office.gov.uk/media/573996a2ed915d153000000c/Piper_PA-28-161_Cadet_G-BPJS_06-16.pdf, 1 lycoming o-320-d3g piston engine,1,":  piper pa-28-161 cadet, g-bpjs",1988 (serial no2841025),1988,28,3, 23 february 2016 at 1138,1138,0900-1159,23/02/2016,Winter,Tue,2016,":  fairoaks airport, surrey",training/instruction,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,:  bent nose landing gear leg,3,student,41,41-50,10,1,10,2,10,3,7,3
https://assets.digital.cabinet-office.gov.uk/media/573996ea40f0b6155b000008/Piper_PA-28-161_Cherokee_Warrior_III_G-EHAZ_06-16.pdf, 1 lycoming o-320-d3g piston engine,1,":  piper pa-28-161 cherokee warrior iii, g-ehaz",2002 (serial no2842168),2002,14,2, 1 april 2016 at 1400,1400,1200-1459,01/04/2016,Spring,Fri,2016,":  breighton aerodrome, north yorkshire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,:  aircraft severely damaged,2,airline transport pilot licence,44,41-50,3639,5,2500,5,305,5,67,5
https://assets.digital.cabinet-office.gov.uk/media/573997af40f0b61559000008/Reims_Cessna_F152_G-BFEK_06-16.pdf, 1 lycoming o-235-l2c piston engine,1,":  reims cessna f152, g-bfek",1977 (serial no1442),1977,39,4, 2 february 2016 at 1320,1320,1200-1459,02/02/2016,Winter,Tue,2016,:  gloucestershire airport,training/instruction,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  right wing tip, propeller and engine",3,student,53,51-60,27,1,26,2,14,3,5,3
https://assets.publishing.service.gov.uk/media/56cd7341ed915d14f0000008/Alpi__Cavaciuti__Pioneer_400_G-CGVO_03-16.pdf, 1 rotax 914f piston engine,1,":  alpi (cavaciuti) pioneer 400, g-cgvo",2011,2011,4,1, 3 january 2015 at 1528,1528,1500-1759,03/01/2015,Winter,Sat,2015,":  near popham airfield, hampshire",private,: crew - 1 passengers - 2,2,": crew - 1 (fatal) passengers - 2 (1 fatal)
   (1 serious)",1,:  destroyed,1,private pilot licence,50,41-50,201,2,5,1,7,2,2,2
https://assets.digital.cabinet-office.gov.uk/media/5714f2aaed915d1604000002/Cessna_F172M_Skyhawk_G-BEZR_05-16.pdf, 1 lycoming o-320-e2d piston engine,1,":  cessna f172m skyhawk, g-bezr",1976 (serial no1395),1976,40,5, 16 february 2016 at 1115,1115,0900-1159,16/02/2016,Winter,Tue,2016,":  bembridge airport, isle of wight",private,: crew - 1 passengers - 2,2,: crew - 1 (minor) passengers - none,3,":  engine shock-loaded, propeller bent, wing 
struts bent, rear fuselage/fin disrupted, 
windscreen and one cabin window broken",3,private pilot licence,64,61-70,303,3,123,4,3,1,1,1
https://assets.digital.cabinet-office.gov.uk/media/5714f2fde5274a14d700007c/Cessna_182H_Skylane_G-PUGS_05-16.pdf," 1 continental motors corp o-470-r piston 
engine",1,":  cessna 182h skylane, g-pugs",1965 (serial no182-56480),1965,50,5, 19 april 2015 at 1630,1630,1500-1759,19/04/2015,Spring,Sun,2015,":  stoke golding airfield, leicestershire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,":  nosewheel, propeller and front lower cowling",3,private pilot licence,56,51-60,79,1,12,2,9,2,3,2
https://assets.digital.cabinet-office.gov.uk/media/5714f325ed915d1601000002/DA20-A1_Katana_G-BXPD_05-16.pdf, 1 rotax 912-f3 piston engine,1,":  da20-a1 katana, g-bxpd",1997 (serial no10259),1997,19,2, 26 february 2016 at 1510,1510,1500-1759,26/02/2016,Winter,Fri,2016,":  redhill aerodrome, surrey",training/instruction,: crew - 2 passengers - none,0,: crew - none passengers - none,4,":  nose landing gear collapse and propeller 
ground impact",3,airline transport pilot licence,46,41-50,431,3,39,2,48,4,18,5
https://assets.digital.cabinet-office.gov.uk/media/5714f34a40f0b60388000064/Piper_PA-28-161_Cherokee_Warrior_III_G-CEXO_05-16.pdf, 1 lycoming o-320-d3g piston engine,1,":  piper pa-28-161 cherokee warrior iii, g-cexo",1998 (serial no2842041),1998,18,2, 31 january 2016 at 1442,1442,1200-1459,31/01/2016,Winter,Sun,2016,:  durham tees valley airport,private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,":  minor paint damage under and aft of the engine 
cowling, adf aerial scorched",3,private pilot licence,24,21-30,142,2,139,4,68,5,39,5
https://assets.digital.cabinet-office.gov.uk/media/5714f37a40f0b60388000066/Piper_PA-28-181_Cherokee_Archer_II_G-BRUD_05-16.pdf, 1 lycoming o-360-a4m piston engine,1,":  piper pa-28-181 cherokee archer ii, g-brud",1983 (serial no28-8390010),1983,32,4, 20 december 2015 at 1030,1030,0900-1159,20/12/2015,Winter,Sun,2015,":  blackpool airport, lancashire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,":  propeller damaged, engine shock-loaded",3,private pilot licence,18,16-20,288,2,186,4,7,2,0,1
https://assets.digital.cabinet-office.gov.uk/media/5714f3a6ed915d1604000004/Robin_DR400180_Regent_G-CGGO_05-16.pdf, 1 lycoming o-360-a3a piston engine,1,":  robin dr400/180 regent, g-cggo",1987 (serial no1756),1987,28,3, 13 december 2015 at 1445,1445,1200-1459,13/12/2015,Winter,Sun,2015,":  croft marsh airfield, lincolnshire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,:  left wing and propeller,3,private pilot licence,69,61-70,648,4,130,4,2,1,1,1
https://assets.digital.cabinet-office.gov.uk/media/5714f410ed915d1601000004/Socata_TB20_Trinidad_GT_G-SCIP_05-16.pdf, 1 lycoming io-540-c4d5d piston engine,1,":  socata tb20 trinidad gt, g-scip",2000 (serial n2014),2000,16,2, 21 january 2016 at 1630,1630,1500-1759,21/01/2016,Winter,Thu,2016,":  sleap airfield, shropshire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  propeller bent, engine cowling scraped and 
engine shock-loaded",3,private pilot licence,60,51-60,2602,5,1621,5,25,4,6,3
https://assets.digital.cabinet-office.gov.uk/media/56f16af4ed915d117a000022/Piper_PA-38-112_Tomahawk_G-RVNB_04-16.pdf, 1 lycoming o-235-l2c piston engine,1,":  piper pa-38-112 tomahawk, g-rvnb",1978 (serial no38-79a0260),1978,37,4, 2 july 2015 at 1158,1158,0900-1159,02/07/2015,Summer,Thu,2015,:  liverpool airport,training/instruction,: crew - 2 passengers - none,0,: crew - none passengers - n/a,4,:  damage to cowling and right side window,3,airline transport pilot licence,34,31-40,890,4,600,5,120,5,50,5
https://assets.digital.cabinet-office.gov.uk/media/56f16b1b40f0b60385000022/Piper_PA-28-161_Cadet_G-CEZO_04-16.pdf, 1 lycoming o-320-d3g piston engine,1,":  piper pa-28-161 cadet, g-cezo",1989 (serial no2841226),1989,26,3, 19 september 2015 at 1300,1300,1200-1459,19/09/2015,Autumn,Sat,2015,":  fairoaks airport, surrey",training/instruction,: crew - 2 passengers - 1,1,: crew - none passengers - none,4,:  fire damage to engine and engine bay,3,airline transport pilot licence,23,21-30,689,4,153,4,165,5,46,5
https://assets.digital.cabinet-office.gov.uk/media/56f16b3fe5274a14d9000016/MCR-01_Club_G-DGHI_04-16.pdf, 1 rotax 912 uls piston engine,1,":  mcr-01 club, g-dghi",2004 (serial nopfa 301a-14128),2004,11,2, 20 september 2015 at 1230,1230,1200-1459,20/09/2015,Autumn,Sun,2015,":  fridd farm, bethersden, kent",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  extensive to propeller, nosewheel and cowls",2,private pilot licence,69,61-70,1076,4,469,5,15,3,3,2
https://assets.digital.cabinet-office.gov.uk/media/56f16b68ed915d117d000014/Glos-Airtourer_Series_115_Airtourer_G-AZRP_04-16.pdf, 1 lycoming o-235-c2a piston engine,1,":  glos-airtourer series 115 airtourer, g-azrp",1969 (serial noa529),1969,46,5, 19 july 2015 at 1514,1514,1500-1759,19/07/2015,Summer,Sun,2015,":  tower farm, cathedine, powys",private,: crew - 1 passengers - none,0,: crew - 1 (serious) passengers - n/a,2,:  substantial,2,private pilot licence,81,70+,911,4,835,5,4,1,1,1
https://assets.publishing.service.gov.uk/media/56f16bc3ed915d117a000024/Auster_J1N_Alpha_G-AHSS_04-16.pdf, 1 de havilland gipsy major i piston engine,1,":  auster j1n alpha, g-ahss",1946 (serial no2136),1946,69,6, 27 june 2015 at 1615,1615,1500-1759,27/06/2015,Summer,Sat,2015,":  great massingham airfield, norfolk",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  propeller, cowlings, exhaust, tail and spring 
connecting the wheel mount",3,private pilot licence,72,70+,399,3,375,5,8,2,5,3
https://assets.publishing.service.gov.uk/media/56f16b9140f0b60388000016/ARV1_Super_2_G-BPMX_04-16.pdf, 1 hewland ae75 piston engine,1,":  arv1 super 2, g-bpmx",1989 (serial nok005),1989,26,3, 22 november 2015 at 1240,1240,1200-1459,22/11/2015,Autumn,Sun,2015,":  lodge farm, gainsborough",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  wings and fuselage damaged, engine seized",3,private pilot licence,61,61-70,204,2,1,1,6,2,1,1
https://assets.digital.cabinet-office.gov.uk/media/56cd782c40f0b6150200000a/Europa_Trigear_G-BXGG_03-16.pdf, 1 rotax 912 uls piston engine,1,":  europa trigear, g-bxgg",1998 (serial nopfa 247-12803),1998,17,2, 6 september 2015 at 0805,805,0000-0859,06/09/2015,Autumn,Sun,2015,":  abbots bromley airfield, staffordshire",private,: crew - 2 passengers - none,0,: crew - none passengers - n/a,4,":  propeller damaged and main landing gear legs 
bent",3,private pilot licence,57,51-60,296,2,86,3,5,2,2,2
https://assets.digital.cabinet-office.gov.uk/media/56cd745bed915d14ed00000c/Europa_G-BWJH_03-16.pdf, 1 rotax 912-ul piston engine,1,":  europa, g-bwjh",1996 (serial nopfa 247-12643),1996,19,2, 17 november 2015 at 1234,1234,1200-1459,17/11/2015,Autumn,Tue,2015,:  perth (scone) airfield,training/instruction,: crew - 2 passengers - none,0,: crew - none passengers - n/a,4,":  nose landing gear collapsed, propeller strike 
and abrasion to the underside of fuselage, left 
wingtip and aileron",3,private pilot licence,64,61-70,650,4,53,3,1,1,0,1
https://assets.digital.cabinet-office.gov.uk/media/56cd742240f0b61507000008/Cessna_F172H_Skyhawk_G-BGIU_03-16.pdf," 1 continental motors corp o-300-d piston 
engine",1,":  cessna f172h skyhawk, g-bgiu",1969 (serial no620),1969,46,5, 30 july 2015 at 1000,1000,0900-1159,30/07/2015,Summer,Thu,2015,":  perranporth airfield, cornwall",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,:  footwell floor damaged,3,private pilot licence,79,70+,651,4,153,4,3,1,1,1
https://assets.digital.cabinet-office.gov.uk/media/56cd73cfe5274a14f200000c/Cessna_210D_Centurion_G-OWAN_03-16.pdf," 1 continental motors corp io-520-a piston 
engine",1,":  cessna 210d centurion, g-owan",1964 (serial no210-58321),1964,51,5, 5 september 2015 at 1630,1630,1500-1759,05/09/2015,Autumn,Sat,2015,":  tosside airstrip, lancashire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  left wing strut bent, right wingtip, rear fuselage, 
and fin damaged",3,airline transport pilot licence,68,61-70,6623,5,100,4,151,5,51,5
https://assets.digital.cabinet-office.gov.uk/media/56cd737b40f0b61502000008/McKenzie_Edge_360_G-EDGJ_03-16.pdf,1 lycoming yio-390-exp piston engine,1,":  mckenzie edge 360, g-edgj",1991 (serial nomck002),1991,24,3, 22 april 2015 at 1341,1341,1200-1459,22/04/2015,Spring,Wed,2015,":  old buckenham aerodrome, norfolk",private,: crew - 1 passengers - none,0,: crew - 1 (fatal) passengers - n/a,1,:  aircraft destroyed,1,private pilot licence,61,61-70,1290,4,265,4,4,1,4,2
https://assets.digital.cabinet-office.gov.uk/media/56bc688240f0b613d100001e/Cessna_172S_Skyhawk_G-MEGS_02-16.pdf, 1 lycoming io-360-l2a piston engine,1,":  cessna 172s skyhawk, g-megs",2008 (serial no172s10723),2008,7,1, 16 may 2015 at 1550,1550,1500-1759,16/05/2015,Spring,Sat,2015,":  perranporth airfield, cornwall",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  propeller tips abraded, structural damage to 
fuselage frames and bulkheads, lower skin 
deformed",3,private pilot licence,68,61-70,112,2,112,4,7,2,5,3
https://assets.digital.cabinet-office.gov.uk/media/56bc45e6e5274a0369000021/Vans_RV-9A_G-XSAM_02-16.pdf, 1 wilksch wam-120 piston engine,1,":  vans rv-9a, g-xsam",2008 (serial nopfa 20-13797),2008,7,1, 18 september 2015 at 1830,1830,1800-2359,18/09/2015,Autumn,Fri,2015,":  old sarum airfield, wiltshire",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,":  damage to propeller, nose and nose landing gear",3,airline transport pilot licence,35,31-40,3046,5,2,1,78,5,23,5
https://assets.digital.cabinet-office.gov.uk/media/56bc45c240f0b613d1000018/Tipsy_Nipper_T.66_Series_2_G-NIPS_02-16.pdf, 1 revmaster 2100d piston engine,1,":  tipsy nipper t.66 series 2, g-nips",1960 (serial no36),1960,55,5, 14 july 2015 at 1336,1336,1200-1459,14/07/2015,Summer,Tue,2015,":  west tisted, hampshire",private,: crew - 1 passengers - none,0,: crew - 1 (serious) passengers - n/a,2,:  damage to landing gear and fuselage,3,private pilot licence,69,61-70,2500,5,20,2,27,4,14,4
https://assets.digital.cabinet-office.gov.uk/media/56bc459ded915d10bd000016/Spitfire_Mk_26__80__scale_replica__G-CENI_02-16.pdf, 1 jabiru 5100a piston engine,1,":  spitfire mk 26 (80% scale replica), g-ceni",2007 (serial nopfa 324-14102),2007,8,1, 18 july 2015 at 1207,1207,1200-1459,18/07/2015,Summer,Sat,2015,":  peterborough sibson airport, cambridgeshire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  propeller broken, engine shock-loaded, firewall 
distorted, damage to flaps and fuselage 
underside",3,private pilot licence,47,41-50,388,3,26,2,8,2,3,2
https://assets.digital.cabinet-office.gov.uk/media/56bc4505ed915d10ba000017/RL7A_XP_Sherwood_Ranger_G-CHHD_02-16.pdf, 1 jabiru 2200a piston engine,1,":  rl7a xp sherwood ranger, g-chhd",2012 (serial nolaa 237a-15054),2012,3,1, 16 august 2015 at 1605,1605,1500-1759,16/08/2015,Summer,Sun,2015,":  druridge bay airfield, northumberland",private,: crew - 1 passengers - none,0,: crew - 1 (minor) passengers - n/a,3,":  damage to propeller, engine cowlings and 
wings; engine shock-loaded",3,private pilot licence,70,61-70,855,4,16,2,12,3,12,4
https://assets.digital.cabinet-office.gov.uk/media/56bc44e040f0b617db000010/Reims_Cessna_F152_G-BLZH_02-16.pdf, 1 lycoming o-235-l2c piston engine,1,":  reims cessna f152, g-blzh",1985 (serial n1965),1985,30,4, 16 august 2015 at 0928,928,0900-1159,16/08/2015,Summer,Sun,2015,":  wolverhampton halfpenny green airport, 
west midlands",training/instruction,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  moderate damage to propeller and nose cowl, 
wingtips, fusleage and tail surfaces",3,student,32,31-40,30,1,3,1,11,3,4,2
https://assets.digital.cabinet-office.gov.uk/media/56bc44b9ed915d10ba000015/Piper_PA-38-112_Tomahawk_G-BWNU_02-16.pdf, 1 lycoming o-235-l2c piston engine,1,":  piper pa-38-112 tomahawk, g-bwnu",1978 (serial no38-78a0334),1978,37,4, 29 august 2015 at 1330,1330,1200-1459,29/08/2015,Summer,Sat,2015,":  cotswold airport, gloucestershire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,:  damage to the left flap,3,private pilot licence,68,61-70,298,2,53,3,2,1,1,1
https://assets.digital.cabinet-office.gov.uk/media/56bc448d40f0b617db00000e/Piper_PA-28-161_Cherokee_Warrior_III_G-COVB_02-16.pdf, 1 lycoming o-320-d3g piston engine,1,":  piper pa-28-161 cherokee warrior iii, g-covb",2005 (serial no2842234),2005,10,2, 23 february 2015 at 1140,1140,0900-1159,23/02/2015,Winter,Mon,2015,":  shotteswell airfield, warwickshire",private,: crew - 2 passengers - none,0,: crew - 1 (serious) passengers - n/a,2,:  aircraft destroyed,1,private pilot licence,78,70+,5500,5,1350,5,15,3,8,3
https://assets.digital.cabinet-office.gov.uk/media/56bc4467e5274a036900001d/Piper_PA-28-161_Cherokee_Warrior_II_G-MSFT_02-16.pdf, 1 lycoming o-320-d3g piston engine,1,":  piper pa-28-161 cherokee warrior ii, g-msft",1984 (serial no28-8416093),1984,31,4, 22 november 2015 at 1430,1430,1200-1459,22/11/2015,Autumn,Sun,2015,":  compton abbas airfield, dorset",private,: crew - 1 passengers - 1,1,: crew - none passengers - none,4,":  minor dent to right leading edge by wingtip of 
g-msft.  minor damage to trailing edge of left 
aileron of g-oony",3,private pilot licence,49,41-50,349,3,125,4,4,1,2,2
https://assets.digital.cabinet-office.gov.uk/media/56bc443340f0b613d1000016/Mooney_M20K_231_G-BYEE_02-16.pdf," 1 teledyne continental tsio-360-lb1 piston 
engine",1,":  mooney m20k 231, g-byee",1980 (serial no25-0282),1980,35,4, 4 october 2015 at 1130,1130,0900-1159,04/10/2015,Autumn,Sun,2015,":  caernarfon airport, gwynedd",private,: crew - 1 passengers - 2,2,: crew - none passengers - none,4,":  severe damage to left wing and minor damage 
to propeller",2,private pilot licence,70,61-70,896,4,449,5,11,3,4,2
https://assets.digital.cabinet-office.gov.uk/media/56bc43dde5274a0366000018/Cirrus_SR22_N124CP_02-16.pdf, 1 continental motors io-550-n piston engine,1,":  cirrus sr22, n124cp",2008,2008,7,1, 5 september 2015 at 1200,1200,1200-1459,05/09/2015,Autumn,Sat,2015,":  great massingham airfield, norfolk",private,: crew - 1 passengers - 2,2,: crew - none passengers - none,4,":  landing gear, propeller, nose cowling and wing",3,private pilot licence,64,61-70,1339,4,27,2,27,4,11,4
https://assets.digital.cabinet-office.gov.uk/media/56bc43b6e5274a0369000019/Aeronca_C3_G-AEFT_02-16.pdf, 1 j.a.prestwich j99 piston engine,1,":  aeronca c3, g-aeft",1936 (serial noa-610),1936,79,6, 14 october 2015 at 1510,1510,1500-1759,14/10/2015,Autumn,Wed,2015,":  near polzeath, cornwall",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,:  propeller detached,3,airline transport pilot licence,46,41-50,10030,5,275,4,58,5,16,5
https://assets.digital.cabinet-office.gov.uk/media/56975c6540f0b667f300001b/YAK-52_G-CDJJ_01-16.pdf, 1 vedeneyev m-14p-400 piston engine,1,":  yak-52, g-cdjj",1989 (serial no899912),1989,26,3, 18 june 2015 at 1553,1553,1500-1759,18/06/2015,Summer,Thu,2015,":  north weald airfield, essex",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  left landing gear, left wing and flap, and 
propeller",3,private pilot licence,82,70+,876,4,435,5,2,1,0,1
https://assets.digital.cabinet-office.gov.uk/media/56975b37ed915d468c00001f/Practavia_Sprite_Series_2_G-BCVF_01-16.pdf," 1 continental motors corp c125-1 piston 
engine",1,":  practavia sprite series 2, g-bcvf",1978 (serial nopfa 1362),1978,37,4, 30 june 2015 at 1330,1330,1200-1459,30/06/2015,Summer,Tue,2015,":  bruntingthorpe aerodrome, leicestershire",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  canopy detached, loss of vor antenna, minor 
fuselage damage",3,airline transport pilot licence,47,41-50,1010,4,0,1,24,4,8,3
https://assets.digital.cabinet-office.gov.uk/media/56975b0a40f0b667f3000019/Piper_PA-18-150__Modified__Super_Cub_G-BJCI_01-16.pdf, 1 lycoming o-360-c2a piston engine,1,":  piper pa-18-150 (modified) super cub, g-bjci",1958 (serial no18-6658),1958,57,5, 17 september 2015 at 0930,930,0900-1159,17/09/2015,Autumn,Thu,2015,":  milfield airfield, northumberland",private,: crew - 1 passengers - none,0,: crew - none passengers - n/a,4,":  minor damage to right elevator and slight 
damage to parked vehicle",3,private pilot licence,64,61-70,1347,4,225,4,1,1,0,1
